"emp_no","salary"
243296,43415
243303,63371
243304,53649
243314,43228
243321,47957
243322,46465
243323,57519
243333,45024
243341,49671
243345,40000
243352,89611
243355,40000
243356,48427
243359,46807
243363,64053
243367,40000
243369,47081
243379,40000
243380,40000
243382,40000
243384,52327
243385,40000
243388,40000
243392,54316
243397,79987
243406,47560
243412,71493
243415,40000
243425,40000
243427,40000
243436,40000
243440,76578
243444,46941
243445,48330
243449,59591
243450,56187
243452,40000
243453,40000
243456,88380
243460,60841
243468,40000
243471,40000
243473,40000
243490,50358
243491,40000
243497,58575
243502,47577
243503,45427
243506,72221
243508,78786
243510,40000
243515,66759
243519,70666
243520,42534
243521,40000
243522,44497
243523,48478
243525,40000
243526,94286
243539,68783
243543,40000
243544,40623
243545,40000
243546,67779
243547,45438
243553,76874
243555,40000
243561,40000
243570,86220
243571,44301
243572,40000
243573,40118
243575,71527
243581,40000
243584,43836
243585,92439
243594,40000
243596,56979
243599,40000
243604,40000
243611,40000
243612,40000
243615,41319
243616,58159
243620,43976
243622,53439
243626,89303
243631,51104
243640,51522
243642,40000
243645,46876
243648,71353
243650,49466
243652,40000
243657,42527
243659,48514
243663,40000
243666,51233
243672,40000
243676,40000
243677,62631
243679,54838
243683,57517
243688,71553
243695,58833
243699,42459
243702,52021
243706,46747
243709,78516
243712,40000
243717,40000
243724,79382
243727,48668
243732,40159
243733,40000
243741,40000
243745,66352
243747,40000
243748,61381
243750,45846
243753,74437
243757,40000
243758,40000
243766,50444
243771,49845
243772,78082
243775,40000
243776,40000
243781,73988
243784,40000
243786,41896
243791,90634
243797,63667
243803,54650
243805,40000
243810,40000
243816,45622
243818,80871
243833,40516
243838,40000
243839,47874
243841,40000
243843,82895
243846,40000
243849,54495
243854,63006
243857,63959
243863,40000
243866,40000
243867,64764
243868,55297
243869,64603
243870,40000
243874,40000
243878,40000
243885,80896
243896,68773
243900,65263
243903,40000
243905,40000
243911,50999
243913,74444
243926,69856
243928,68165
243942,74800
243944,40000
243953,43752
243957,68349
243963,44381
243978,67709
243980,74678
243990,54925
243992,52873
243994,70215
243997,52601
244004,54646
244009,41344
244015,40000
244030,65729
244031,55660
244046,40000
244047,43986
244048,40000
244057,74414
244063,65547
244066,73803
244073,46284
244076,57020
244078,57846
244082,58008
244086,40000
244087,40000
244090,52960
244092,40000
244097,47053
244100,64369
244110,40580
244113,48992
244121,53317
244125,43472
244128,43436
244130,55545
244133,42305
244135,72051
244137,57880
244139,53102
244141,46682
244144,40000
244145,40000
244148,75530
244150,41380
244151,41742
244168,63537
244170,74094
244173,56556
244176,80449
244180,72366
244186,110636
244187,63627
244190,65600
244191,63068
244196,75662
244197,41245
244218,40000
244220,40000
244224,40000
244228,40000
244242,40000
244251,70387
244263,45679
244264,75233
244267,48925
244270,54532
244274,46211
244275,42353
244296,47002
244301,40000
244306,55085
244309,40000
244311,50880
244314,40000
244316,82344
244317,74814
244319,40000
244323,97456
244328,73394
244335,110648
244338,40000
244340,60302
244343,40000
244344,40000
244345,40000
244352,40000
244353,40000
244357,40000
244359,47458
244363,60594
244364,49701
244366,69514
244369,57758
244379,42391
244380,46936
244382,44370
244383,70323
244384,62221
244385,57694
244386,40000
244387,55170
244390,40000
244395,59806
244397,46168
244400,48641
244401,83390
244402,57608
244404,40000
244408,62728
244410,40000
244418,40000
244420,41756
244423,40000
244427,40000
244428,43290
244429,77733
244436,40000
244440,40000
244444,40000
244454,41628
244461,67146
244462,42562
244470,58380
244473,41324
244476,40000
244480,40000
244482,40000
244485,51690
244487,58927
244488,81977
244489,91636
244491,65307
244497,40000
244498,40345
244507,46003
244508,40000
244518,76532
244532,58832
244533,56204
244535,46124
244537,46529
244538,60004
244540,67191
244542,62357
244545,40000
244556,40000
244558,40000
244567,46630
244593,68426
244604,57711
244609,56961
244625,70633
244627,40000
244629,55575
244634,40000
244640,68174
244642,51180
244645,40000
244646,49036
244652,40000
244658,55166
244671,44003
244680,47770
244683,51696
244690,53281
244697,76756
244699,40000
244701,40000
244702,75430
244703,40000
244706,40000
244708,72682
244713,40000
244715,40000
244716,53528
244729,67031
244732,65668
244735,68712
244743,68846
244746,40000
244748,46173
244753,54257
244758,66103
244763,72699
244766,56008
244769,40000
244773,40000
244785,40000
244787,85669
244789,40000
244790,69113
244797,40000
244799,53237
244800,47465
244810,40000
244826,40000
244828,81706
244837,40000
244839,40000
244845,40000
244851,84868
244863,40000
244864,45454
244866,53336
244875,40000
244876,40000
244878,40000
244881,65794
244882,64310
244887,63919
244890,40000
244891,93979
244895,40000
244899,40000
244906,47238
244907,40000
244908,78344
244911,88769
244912,46613
244913,51583
244915,51333
244917,82750
244920,71617
244922,40000
244927,63242
244928,40000
244929,70398
244936,56087
244937,40000
244938,55710
244939,70701
244940,75662
244945,66761
244947,57390
244949,61587
244952,79071
244954,49682
244957,53422
244961,47134
244964,72033
244969,40000
244971,40000
244980,51834
244984,53698
244985,58293
244990,40000
244991,47330
244994,45369
244995,65230
244999,86586
245003,74702
245006,48835
245009,61322
245011,40000
245013,70099
245016,58241
245018,66643
245019,77793
245024,44500
245027,40000
245028,40000
245035,40000
245036,61771
245043,54878
245048,48074
245050,52032
245051,62648
245054,40000
245058,86240
245060,50487
245062,43276
245063,54601
245070,80038
245083,40000
245085,54703
245087,46135
245088,40000
245092,75678
245095,40000
245098,40000
245099,40000
245101,40000
245102,55543
245105,98912
245111,68309
245112,50285
245113,41728
245114,62314
245115,45073
245118,54363
245121,44916
245124,55762
245128,40000
245130,40000
245131,81212
245137,40000
245145,48193
245147,60814
245149,40000
245155,40000
245160,40000
245165,40000
245166,62917
245167,40000
245170,54245
245177,51031
245182,40000
245188,42933
245190,50865
245198,40000
245203,47801
245208,52841
245211,56892
245212,51821
245213,40000
245216,40000
245218,41429
245222,51365
245243,53958
245248,43024
245250,65534
245255,40000
245259,40000
245261,40000
245270,48364
245273,44102
245276,53892
245280,62927
245282,40000
245288,40000
245292,62493
245294,40000
245299,48331
245302,44233
245303,40000
245306,40000
245308,40000
245309,50350
245314,40000
245316,60892
245317,42814
245320,40824
245321,40317
245327,58332
245330,65313
245334,56234
245336,53532
245338,41300
245339,43620
245350,42504
245352,87975
245355,40000
245359,57431
245360,64274
245361,48555
245368,57760
245377,40000
245378,40000
245381,44805
245382,70975
245386,40000
245388,40000
245389,61263
245391,51145
245397,58984
245412,91134
245428,40000
245430,40000
245445,57841
245446,59542
245448,40000
245450,71031
245459,54394
245462,40000
245466,58175
245470,58274
245471,40000
245472,40515
245474,40000
245479,40000
245490,40000
245491,40000
245494,40000
245495,45126
245499,40000
245503,50226
245504,58861
245510,44194
245511,45702
245516,45847
245517,49841
245523,40000
245530,40000
245534,40000
245537,40000
245545,40000
245546,40000
245547,40000
245548,70699
245552,59060
245556,72689
245558,40000
245561,51993
245562,79337
245565,73446
245568,40500
245569,66391
245571,40000
245578,43092
245580,40000
245581,40000
245585,72143
245587,55067
245595,49110
245596,40000
245598,54900
245609,49914
245613,40254
245617,40000
245622,40000
245626,52347
245630,51924
245636,40000
245638,49270
245657,57735
245665,43205
245671,56584
245672,43945
245676,63382
245688,49561
245690,75035
245692,40000
245694,40000
245698,45616
245705,80950
245706,40000
245713,40000
245716,40000
245719,58905
245721,45113
245723,59862
245725,83373
245729,67684
245750,40000
245759,100920
245767,42986
245769,40000
245772,40000
245773,58720
245776,50455
245777,40000
245778,40000
245779,54014
245782,40000
245791,43895
245793,53705
245800,55366
245807,59360
245808,47420
245810,40000
245814,40000
245816,40000
245819,46511
245821,40000
245822,53837
245825,44444
245827,92321
245833,40000
245834,62288
245835,65441
245836,40000
245839,49187
245840,68335
245846,57135
245849,69177
245852,50090
245859,40000
245860,51520
245862,67900
245865,44674
245870,41621
245871,54480
245875,57448
245878,64552
245882,66200
245886,49132
245890,40000
245891,46899
245892,40000
245895,82305
245899,40000
245901,40000
245905,40000
245906,40000
245907,40000
245914,42005
245919,49314
245938,40000
245939,40000
245941,65171
245944,52038
245947,40000
245948,40000
245950,61604
245951,69882
245953,40000
245956,50449
245957,53668
245959,40000
245964,59144
245982,40000
245985,47734
245990,57548
245991,40000
245992,76274
245993,45276
246005,78790
246008,61641
246012,62161
246017,81875
246023,48152
246026,40000
246029,49175
246032,47572
246034,78106
246040,106829
246044,49858
246054,59040
246060,77118
246066,40000
246068,40000
246073,40000
246079,40000
246081,69982
246082,60010
246090,40000
246092,40000
246093,40000
246098,47338
246101,59782
246112,40000
246114,65178
246116,50774
246118,40000
246123,47989
246130,41252
246135,40000
246144,44823
246145,57706
246148,41757
246154,40000
246159,40796
246160,52282
246162,57371
246165,51826
246166,59157
246167,53645
246169,49834
246177,68143
246180,67598
246182,43952
246184,74818
246185,57160
246186,65868
246195,97272
246202,62972
246206,44024
246213,58896
246218,40000
246220,48190
246224,51921
246226,71346
246232,47934
246241,53844
246242,82760
246246,40000
246256,61990
246257,42565
246260,80121
246262,40000
246265,61941
246267,40000
246270,75478
246273,54720
246283,46620
246284,40000
246297,40000
246313,40000
246320,40000
246324,52827
246334,55806
246335,40000
246336,42247
246338,45848
246341,56879
246345,40000
246351,44673
246353,93032
246360,40000
246368,81182
246375,40000
246378,63709
246380,40000
246384,59326
246385,61347
246391,65358
246396,40000
246405,53775
246406,40000
246407,64353
246410,71188
246412,67569
246416,57053
246427,40500
246428,84867
246430,40000
246445,73567
246448,40000
246453,48691
246458,40000
246459,84266
246460,40000
246462,66866
246467,56408
246469,40000
246470,40000
246471,55662
246473,40000
246480,40000
246481,40000
246486,53902
246487,49784
246489,48864
246490,50716
246492,52434
246494,43343
246496,45880
246497,63531
246498,51937
246501,40000
246503,50777
246510,42650
246515,40000
246518,40000
246522,56544
246528,69824
246531,44387
246532,60688
246535,42058
246549,40000
246552,40000
246556,80933
246576,40000
246579,40000
246584,56345
246590,40000
246594,53705
246597,54591
246599,40000
246603,46745
246608,49618
246615,41548
246617,40000
246621,74821
246624,76562
246628,47976
246630,69702
246637,58840
246638,40000
246639,43451
246643,43064
246644,49217
246647,40000
246648,56689
246651,56221
246653,40000
246666,89997
246671,63128
246674,40000
246677,60645
246681,40000
246682,51943
246690,40107
246702,97342
246703,40000
246704,49120
246712,40000
246713,59156
246715,67068
246717,74346
246718,54413
246722,51488
246725,45082
246727,40000
246729,82185
246731,70031
246738,54330
246739,59226
246744,40000
246745,40000
246753,40000
246768,40000
246772,54364
246778,45599
246779,40000
246785,42211
246788,65013
246789,46788
246790,75422
246800,88680
246805,61725
246808,58145
246810,40000
246819,42046
246825,57357
246829,54375
246833,40000
246836,48337
246837,49718
246841,42566
246844,49440
246860,40000
246867,40000
246870,40000
246871,40000
246873,51585
246874,73129
246879,40000
246887,55451
246894,48706
246896,60075
246914,78341
246922,49181
246923,71482
246928,88097
246933,61583
246934,50617
246938,59948
246939,55540
246944,75842
246945,54241
246951,40000
246952,61325
246953,40000
246959,51849
246960,52893
246966,67660
246975,59151
246980,52336
246985,40000
246986,40000
247001,70520
247002,40000
247005,76273
247006,85080
247008,74393
247012,73486
247014,40000
247016,46657
247017,46905
247024,40000
247028,53923
247033,40000
247034,59420
247040,52178
247052,48134
247053,67917
247059,40000
247061,40000
247063,57843
247067,80275
247070,40000
247075,47145
247079,41516
247080,40000
247081,40000
247084,40000
247090,61875
247095,52190
247096,72994
247097,40000
247100,49202
247101,41299
247103,75597
247113,56368
247120,52852
247121,40000
247123,45031
247127,40000
247128,40000
247131,40000
247134,68837
247136,40000
247137,52977
247140,48781
247145,49942
247148,80631
247159,59020
247163,63279
247165,40000
247169,72111
247171,54503
247180,40000
247182,61663
247186,48853
247195,40000
247201,41108
247207,40000
247213,41030
247218,40000
247219,40000
247221,40000
247231,49906
247234,40000
247238,57866
247242,74002
247246,46625
247250,51319
247262,63632
247266,71223
247274,73180
247276,40000
247277,51940
247280,74115
247283,53631
247294,51129
247296,41929
247301,42506
247316,40000
247321,73656
247323,46312
247325,89760
247334,58958
247340,85878
247344,89579
247347,40000
247352,71383
247354,48635
247357,40000
247359,74835
247360,58850
247368,40000
247374,48093
247376,78916
247378,50466
247379,57059
247380,51538
247381,40000
247383,64374
247387,50023
247389,40000
247390,42434
247399,40000
247401,49364
247405,51058
247418,69302
247419,40000
247420,40000
247427,55784
247433,40000
247436,40000
247438,60161
247439,47631
247442,40000
247445,53545
247452,57235
247464,56388
247466,40000
247471,40000
247472,46274
247475,40000
247477,101744
247483,40000
247495,61412
247496,68509
247507,40000
247510,49939
247513,40000
247519,60208
247522,40000
247530,40000
247534,40000
247537,47016
247538,70226
247540,81111
247541,51582
247554,69053
247561,40000
247563,40000
247565,62518
247573,40000
247579,59053
247593,49321
247595,76468
247600,53381
247604,67386
247609,40000
247610,40000
247612,40000
247621,67309
247622,42861
247625,57507
247627,40000
247628,40000
247639,40000
247642,86599
247644,45586
247651,40000
247660,74095
247663,47194
247664,40000
247665,58207
247666,40000
247668,40000
247670,55307
247674,40000
247675,44196
247679,49019
247692,40000
247698,46917
247709,40671
247713,40000
247716,70028
247718,40000
247720,40000
247722,40000
247724,40000
247728,89535
247743,48936
247759,44396
247765,56353
247767,58006
247782,71602
247784,45089
247788,50091
247790,60397
247792,40000
247798,40000
247809,45668
247812,40000
247820,53664
247821,63668
247822,40000
247824,73427
247825,40000
247829,58823
247830,60107
247842,52613
247843,69644
247844,40000
247846,40000
247853,40000
247855,53566
247856,97377
247863,40000
247866,40000
247868,45171
247870,40000
247872,71823
247875,77461
247876,58680
247877,49858
247880,66704
